order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,tax_pct
ORD-03764,CUST-0101,PROD-0064,2023-03-15,7,521.74,0.13,0.05
ORD-00263,CUST-0374,PROD-0083,2024-05-03,5,1357.81,0.27,0.13
ORD-04088,CUST-0300,PROD-0045,2023-01-18,5,187.7,0.08,0.11
ORD-01930,CUST-0069,PROD-0088,2024-03-10,10,595.39,0.19,0.11
ORD-01134,CUST-0088,PROD-0066,2023-05-15,1,377.77,0.25,0.12
ORD-00170,CUST-0144,PROD-0063,2023-09-27,6,50.26,0.25,0.08
ORD-02223,CUST-0170,PROD-0059,2023-10-17,7,1833.11,0.17,0.08
ORD-04892,CUST-0411,PROD-0026,2023-10-16,6,443.58,0.25,0.07
ORD-01023,CUST-0318,PROD-0083,2024-01-28,8,533.03,0.26,0.12
ORD-01110,CUST-0194,PROD-0082,2023-07-11,6,420.55,0.03,0.14
ORD-03528,CUST-0193,PROD-0047,2023-06-24,8,1042.6,0.05,0.15
ORD-03386,CUST-0209,PROD-0046,2023-12-17,8,854.56,0.1,0.08
ORD-04139,CUST-0096,PROD-0081,2023-01-14,6,1993.07,0.18,0.05
ORD-00218,CUST-0222,PROD-0085,2024-12-01,6,1043.01,0.21,0.11
ORD-01651,CUST-0353,PROD-0076,2024-08-10,8,1027.77,0.12,0.14
ORD-03050,CUST-0258,PROD-0049,2024-09-13,3,526.71,0.1,0.12
ORD-03238,CUST-0306,PROD-0060,2023-12-03,2,1986.38,0.06,0.06
ORD-01371,CUST-0257,PROD-0040,2023-05-03,4,1559.8,0.23,0.07
ORD-04022,CUST-0355,PROD-0079,2023-05-15,7,1681.27,0.26,0.12
ORD-02148,CUST-0036,PROD-0060,2023-03-03,9,1331.34,0.12,0.12
ORD-02679,CUST-0304,PROD-0066,2024-01-17,4,1414.72,0.13,0.14
ORD-03274,CUST-0097,PROD-0035,2023-08-06,1,763.31,0.2,0.1
ORD-01704,CUST-0142,PROD-0051,2023-09-20,3,1526.6,0.06,0.11
ORD-00763,CUST-0338,PROD-0095,2023-02-19,5,1142.51,0.15,0.11
ORD-02869,CUST-0384,PROD-0027,2023-12-04,9,1086.17,0.21,0.13
ORD-03634,CUST-0233,PROD-0028,2023-08-07,10,960.47,0.25,0.07
ORD-00653,CUST-0008,PROD-0092,2024-10-29,2,1916.49,0.05,0.11
ORD-00648,CUST-0394,PROD-0084,2023-04-02,2,230.55,0.07,0.12
ORD-03086,CUST-0183,PROD-0075,2024-04-10,10,1146.86,0.25,0.09
ORD-04744,CUST-0289,PROD-0042,2023-10-15,8,1556.94,0.27,0.12
ORD-03018,CUST-0113,PROD-0082,2024-11-28,5,1179.61,0.17,0.06
ORD-01695,CUST-0365,PROD-0060,2024-09-12,4,1808.29,0.08,0.09
ORD-00704,CUST-0317,PROD-0030,2023-02-28,9,73.62,0.02,0.09
ORD-02318,CUST-0498,PROD-0075,2023-04-21,1,262.84,0.09,0.06
ORD-01186,CUST-0441,PROD-0057,2023-01-10,4,237.75,0.01,0.12
ORD-02668,CUST-0335,PROD-0002,2023-04-17,4,1036.28,1.41,0.08
ORD-00024,CUST-0050,PROD-0068,2024-04-20,7,1614.27,0.27,0.06
ORD-02540,CUST-0497,PROD-0052,2024-05-07,3,720.27,0.17,0.07
ORD-04799,CUST-0354,PROD-0013,2024-12-08,1,465.19,0.03,0.12
ORD-04675,CUST-0131,PROD-0085,2023-12-04,7,1918.78,0.17,0.07
ORD-02969,CUST-0289,PROD-0070,2024-10-22,5,1071.62,0.03,0.05
ORD-00967,CUST-0156,PROD-0029,2023-12-17,9,916.33,0.21,0.1
ORD-02453,CUST-0419,PROD-0082,2023-02-18,6,1272.87,0.06,0.1
ORD-01857,CUST-0382,PROD-0094,2023-08-28,7,162.72,0.08,0.05
ORD-00873,CUST-0406,PROD-0001,2023-11-16,10,1580.52,0.01,0.07
ORD-01824,CUST-0319,PROD-0006,2023-02-13,2,309.65,0.25,0.08
ORD-03495,CUST-0125,PROD-0062,2023-08-14,3,1201.58,0.03,0.1
ORD-04096,CUST-0342,PROD-0030,2023-08-01,7,913.84,0.28,0.09
ORD-04578,CUST-0009,PROD-0022,2024-10-02,5,1510.48,0.13,0.07
ORD-00956,CUST-0187,PROD-0043,2024-01-02,10,210.52,0.06,0.14
ORD-02047,CUST-0496,PROD-0074,2024-08-27,7,557.68,0.16,0.05
ORD-04703,CUST-0368,PROD-0099,2023-05-13,-4,276.94,0.08,0.11
ORD-01700,CUST-0230,PROD-0052,2023-11-22,1,1023.92,0.19,0.09
ORD-01473,CUST-0033,PROD-0068,2024-04-08,6,1179.02,0.23,0.06
ORD-01848,CUST-0389,PROD-0042,2024-02-29,2,1837.08,0.18,0.1
ORD-00378,CUST-0146,PROD-0077,2023-10-14,8,900.52,0.12,0.12
ORD-00781,CUST-0176,PROD-0038,2024-11-09,9,1553.24,1.63,0.08
ORD-02324,CUST-0307,PROD-0006,2024-04-28,9,1745.7,0.02,0.07
ORD-01128,CUST-0262,PROD-0095,2024-09-17,6,1729.99,0.04,0.11
ORD-01889,CUST-0314,PROD-0083,2024-10-28,1,105.35,0.02,0.1
ORD-03591,CUST-0161,PROD-0021,2024-01-23,1,64.72,0.17,0.08
ORD-02743,CUST-0329,PROD-0022,2024-01-31,2,35.34,0.15,0.1
ORD-00236,CUST-0500,PROD-0023,2023-04-07,6,1843.17,0.04,0.12
ORD-04171,CUST-0285,PROD-0031,2024-03-26,1,121.21,0.08,0.09
ORD-03221,CUST-0490,PROD-0037,2023-10-09,3,442.66,0.2,0.12
ORD-00376,CUST-0212,PROD-0098,2024-02-09,6,1104.66,0.3,0.13
ORD-03449,CUST-0057,PROD-0024,2024-12-08,4,654.05,0.29,0.14
ORD-02536,CUST-0186,PROD-0002,2024-03-15,2,1328.16,0.17,0.11
ORD-02495,CUST-0234,PROD-0034,2023-09-07,1,1816.63,0.15,0.08
ORD-01513,CUST-0011,PROD-0084,2023-12-03,4,1526.73,0.01,0.1
ORD-04490,CUST-0274,PROD-0019,2023-03-13,9,880.35,0.08,0.1
ORD-02569,CUST-0113,PROD-0004,2023-02-20,3,584.23,0.26,0.1
ORD-01325,CUST-0256,PROD-0027,2023-11-07,6,1647.03,0.05,0.14
ORD-00467,CUST-0365,PROD-0074,2024-10-06,4,354.44,0.2,0.12
ORD-00125,CUST-0323,PROD-0083,2023-05-14,4,270.12,0.25,0.09
ORD-03176,CUST-0324,PROD-0097,2024-10-05,6,703.64,0.1,0.06
ORD-00259,CUST-0009,PROD-0050,2023-12-26,7,782.18,0.19,0.09
ORD-03433,CUST-0326,PROD-0040,2023-01-22,10,941.51,0.26,0.07
ORD-03163,CUST-0154,PROD-0032,2024-07-22,10,1126.1,0.2,0.11
ORD-03662,CUST-0411,PROD-0096,2023-03-25,5,1370.75,0.08,0.15
ORD-02386,CUST-0428,PROD-0005,2024-03-19,7,1752.92,0.1,0.07
ORD-00324,CUST-0215,PROD-0090,2024-01-12,10,692.76,0.06,0.09
ORD-00123,CUST-0090,PROD-0004,2024-09-14,9,107.41,0.09,0.13
ORD-01302,CUST-0313,PROD-0077,2023-06-03,4,744.57,0.1,0.13
ORD-04024,CUST-0416,PROD-0095,2024-04-18,6,69.38,0.12,0.11
ORD-00910,CUST-0386,PROD-0027,2024-07-31,9,1430.36,0.24,0.06
ORD-04864,CUST-0261,PROD-0060,2024-07-06,6,1983.66,0.13,0.14
ORD-01193,CUST-0077,PROD-0049,2024-08-15,4,763.89,0.17,0.12
ORD-02968,CUST-0247,PROD-0085,2023-11-20,5,438.73,0.28,0.09
ORD-04238,CUST-0397,PROD-0073,2024-01-10,2,992.23,0.22,0.15
ORD-01794,CUST-0009,PROD-0089,2024-07-18,9,673.52,0.07,0.15
ORD-01493,CUST-0422,PROD-0088,2024-07-11,5,775.95,0.11,0.1
ORD-03615,CUST-0138,PROD-0007,2024-08-24,3,920.87,0.2,0.1
ORD-02991,CUST-0206,PROD-0027,2023-10-18,6,871.04,0.1,0.12
ORD-04165,CUST-0292,PROD-0089,2024-06-25,6,1203.69,0.09,0.13
ORD-01870,CUST-0294,PROD-0080,2023-02-14,10,1616.58,0.12,0.11
ORD-01018,CUST-0497,PROD-0012,2024-10-27,1,293.82,0.26,0.1
ORD-04757,CUST-0241,PROD-0071,2024-02-26,1,1298.85,0.17,0.13
ORD-01147,CUST-0327,PROD-0074,2023-05-08,6,224.25,0.13,0.06
ORD-02438,CUST-0337,PROD-0041,2023-05-11,4,1647.99,0.11,0.11
ORD-03079,CUST-0032,PROD-0035,2024-09-02,1,578.82,0.19,0.06
ORD-04440,CUST-0465,PROD-0052,2023-05-17,6,1827.48,0.2,0.12
ORD-02322,CUST-0474,PROD-0034,2023-08-14,10,1575.45,0.18,0.14
ORD-00419,CUST-0026,PROD-0025,2023-11-02,1,1119.82,0.15,0.11
ORD-01885,CUST-0160,PROD-0066,2023-09-18,7,1087.52,0.07,0.13
ORD-00033,CUST-0224,PROD-0030,2024-03-07,2,1006.58,0.29,0.06
ORD-00318,CUST-0041,PROD-0087,2023-11-18,10,718.49,0.23,0.06
ORD-03370,CUST-0169,PROD-0016,2024-03-11,10,1234.64,0.06,0.05
ORD-04334,CUST-0118,PROD-0046,2024-02-12,9,1633.86,0.2,0.11
ORD-01171,CUST-0284,PROD-0027,2024-07-09,3,1684.44,0.16,0.08
ORD-02834,CUST-0228,PROD-0020,2023-07-22,4,1942.42,0.26,0.14
ORD-00577,CUST-0092,PROD-0063,2023-09-04,8,257.11,0.2,0.08
ORD-00206,CUST-0210,PROD-0038,2023-03-20,5,1664.68,0.29,0.09
ORD-04611,CUST-0061,PROD-0095,2024-08-17,5,559.12,0.11,0.13
ORD-04298,CUST-0296,PROD-0075,2023-04-02,9,1923.34,0.21,0.09
ORD-03290,CUST-0313,PROD-0082,2024-03-10,4,575.33,0.06,0.15
ORD-03694,CUST-0169,PROD-0021,2024-07-04,7,206.44,0.22,0.07
ORD-04513,CUST-0242,PROD-0080,2024-07-09,4,1276.81,0.17,0.09
ORD-04804,CUST-0215,PROD-0076,2024-10-06,1,373.49,0.12,0.05
ORD-01154,CUST-0200,PROD-0091,2023-12-12,4,1644.44,0.09,0.13
ORD-00749,CUST-0156,PROD-0073,2023-08-30,2,500.17,0.17,0.13
ORD-01285,CUST-0276,PROD-0073,2024-07-29,3,83.09,0.25,0.09
ORD-01561,CUST-0304,PROD-0024,2024-11-06,7,1584.84,0.2,0.07
ORD-01545,CUST-0005,PROD-0093,2023-08-03,10,1604.9,0.23,0.14
ORD-03144,CUST-0491,PROD-0046,2024-06-30,4,1147.6,0.29,0.06
ORD-04339,CUST-0261,PROD-0003,2024-11-17,1,63.23,0.24,0.1
ORD-01555,CUST-0382,PROD-0087,2024-08-29,2,1351.33,0.27,0.09
ORD-01815,CUST-0282,PROD-0018,2024-12-01,6,1054.9,0.03,0.08
ORD-03758,CUST-0421,PROD-0003,2024-08-21,7,36.15,0.17,0.13
ORD-01207,CUST-0261,PROD-0011,2023-02-05,3,1450.18,1.63,0.13
ORD-03128,CUST-0390,PROD-0074,2023-07-22,7,1044.63,0.1,0.15
ORD-00342,CUST-0413,PROD-0012,2023-08-11,9,626.23,0.1,0.1
ORD-02526,CUST-0036,PROD-0045,2024-01-24,3,1139.92,0.3,0.11
ORD-01572,CUST-0457,PROD-0094,2024-02-13,6,171.8,0.15,0.11
ORD-04441,CUST-0446,PROD-0026,2024-09-22,7,528.97,0.06,0.08
ORD-02772,CUST-0389,PROD-0074,2024-06-02,3,1746.83,1.31,0.08
ORD-03906,CUST-0405,PROD-0034,2024-07-07,9,235.87,0.06,0.13
ORD-03461,CUST-0462,PROD-0051,2024-11-10,6,1845.32,0.02,0.07
ORD-03277,CUST-0197,PROD-0080,2023-01-17,5,359.7,0.07,0.11
ORD-02075,CUST-0151,PROD-0024,2023-02-18,7,328.93,0.06,0.07
ORD-00679,CUST-0189,PROD-0079,2024-08-01,10,1204.68,0.03,0.09
ORD-01813,CUST-0093,PROD-0069,2024-03-25,10,1427.77,0.25,0.06
ORD-02857,CUST-0448,PROD-0051,2023-11-28,3,1679.81,0.1,0.11
ORD-03218,CUST-0055,PROD-0018,2023-01-15,3,1694.45,0.07,0.09
ORD-04199,CUST-0410,PROD-0042,2024-04-28,5,1576.57,0.1,0.09
ORD-03405,CUST-0353,PROD-0036,2023-02-01,8,755.54,0.02,0.11
ORD-02436,CUST-0294,PROD-0081,2024-05-15,10,1316.82,0.26,0.13
ORD-01100,CUST-0148,PROD-0091,2023-10-02,8,419.35,0.24,0.08
ORD-02333,CUST-0451,PROD-0083,2024-07-11,7,1361.46,0.21,0.08
ORD-02157,CUST-0308,PROD-0088,2024-12-23,2,930.77,0.15,0.09
ORD-02090,CUST-0285,PROD-0069,2023-12-03,3,983.68,0.01,0.14
ORD-00986,CUST-0023,PROD-0078,2024-09-29,2,727.38,0.28,0.06
ORD-02414,CUST-0112,PROD-0054,2023-12-16,9,1073.29,0.07,0.06
ORD-01997,CUST-0098,PROD-0055,2024-04-01,2,465.44,0.14,0.06
ORD-01890,CUST-0209,PROD-0100,2024-01-08,10,155.59,0.22,0.06
ORD-02288,CUST-0150,PROD-0096,2024-08-18,6,1509.9,0.26,0.14
ORD-01617,CUST-0192,PROD-0071,2023-01-24,6,983.47,0.1,0.13
ORD-04913,CUST-0074,PROD-0093,2023-01-16,2,801.89,0.11,0.1
ORD-01909,CUST-0326,PROD-0055,2024-09-17,1,990.72,0.21,0.1
ORD-01008,CUST-0006,PROD-0097,2023-08-21,5,333.89,0.03,0.07
ORD-03363,CUST-0368,PROD-0075,2023-06-05,7,1388.25,0.18,0.08
ORD-04535,CUST-0301,PROD-0082,2023-11-23,2,1467.38,0.1,0.1
ORD-03000,CUST-0305,PROD-0039,2023-12-13,3,1056.76,0.11,0.11
ORD-00597,CUST-0209,PROD-0015,2024-03-11,6,1962.79,0.13,0.1
ORD-02704,CUST-0334,PROD-0099,2023-02-01,9,339.55,0.28,0.11
ORD-03436,CUST-0117,PROD-0047,2023-10-11,1,1331.74,0.27,0.12
ORD-03077,CUST-0367,PROD-0089,2023-08-12,7,228.35,0.1,0.14
ORD-01739,CUST-0425,PROD-0054,2024-06-07,7,1182.75,0.29,0.06
ORD-00647,CUST-0206,PROD-0026,2023-07-02,3,1264.01,0.24,0.06
ORD-00811,CUST-0354,PROD-0069,2024-10-27,7,857.18,0.23,0.13
ORD-03440,CUST-0136,PROD-0081,2024-03-12,3,1914.26,0.24,0.07
ORD-03291,CUST-0166,PROD-0098,2023-08-13,6,47.11,0.29,0.14
ORD-02442,CUST-0272,PROD-0042,2024-08-22,4,1449.78,0.01,0.06
ORD-04841,CUST-0140,PROD-0094,2024-07-22,8,1673.18,0.09,0.15
ORD-00649,CUST-0377,PROD-0018,2024-03-25,7,1587.36,0.1,0.1
ORD-04945,CUST-0118,PROD-0081,2024-12-11,2,1427.56,0.1,0.09
ORD-03973,CUST-0017,PROD-0007,2023-01-08,4,158.23,0.02,0.1
ORD-04012,CUST-0370,PROD-0005,2023-01-05,3,1811.18,0.24,0.12
ORD-03227,CUST-0350,PROD-0078,2023-01-05,4,15.95,0.08,0.07
ORD-04250,CUST-0402,PROD-0007,2023-04-10,9,929.05,0.25,0.14
ORD-03065,CUST-0235,PROD-0004,2024-09-26,2,1729.4,0.09,0.12
ORD-00560,CUST-0355,PROD-0086,2023-11-11,9,577.64,0.29,0.13
ORD-01946,CUST-0286,PROD-0100,2024-10-26,6,810.37,0.27,0.14
ORD-01838,CUST-0207,PROD-0030,2024-05-22,6,1517.74,0.26,0.05
ORD-00735,CUST-0391,PROD-0018,2023-11-16,7,955.7,0.22,0.11
ORD-03156,CUST-0404,PROD-0027,2024-06-02,5,108.9,0.11,0.14
ORD-00998,CUST-0191,PROD-0007,2023-08-31,3,761.15,0.01,0.15
ORD-02691,CUST-0120,PROD-0060,2023-02-01,6,1931.89,0.23,0.13
ORD-02963,CUST-0341,PROD-0011,2023-01-02,4,796.87,0.17,0.1
ORD-02815,CUST-0243,PROD-0098,2023-06-17,8,547.79,0.2,0.14
ORD-02253,CUST-0433,PROD-0071,2024-07-16,8,258.12,0.12,0.09
ORD-03925,CUST-0214,PROD-0016,2024-07-01,1,980.41,0.17,0.06
ORD-02901,CUST-0483,PROD-0037,2023-07-05,2,814.93,0.17,0.11
ORD-03661,CUST-0095,PROD-0079,2024-09-11,6,1692.86,0.05,0.07
ORD-01964,CUST-0380,PROD-0059,2023-12-10,10,189.57,0.25,0.14
ORD-01942,CUST-0009,PROD-0080,2024-08-03,4,1599.62,0.13,0.08
ORD-00993,CUST-0253,PROD-0069,2024-12-17,4,772.54,0.16,0.1
ORD-03869,CUST-0365,PROD-0090,2023-12-27,7,983.22,0.3,0.15
ORD-01229,CUST-0211,PROD-0051,2023-09-05,1,1128.89,0.1,0.12
ORD-02052,CUST-0458,PROD-0001,2024-01-28,7,224.84,0.06,0.12
ORD-04625,CUST-0159,PROD-0078,2024-05-02,10,1257.04,0.07,0.09
ORD-00652,CUST-0206,PROD-0080,2023-12-29,8,404.55,0.21,0.07
ORD-04393,CUST-0254,PROD-0041,2023-07-04,9,1040.56,0.1,0.14
ORD-04180,CUST-0431,PROD-0027,2024-02-04,9,401.84,0.02,0.06
ORD-01973,CUST-0229,PROD-0078,2024-01-26,8,1226.31,0.22,0.07
ORD-00852,CUST-0496,PROD-0082,2024-01-28,3,1215.64,0.09,0.11
ORD-03484,CUST-0133,PROD-0088,2023-08-17,1,1518.84,0.17,0.11
ORD-00774,CUST-0029,PROD-0039,2023-01-31,2,1567.47,0.02,0.13
ORD-01189,CUST-0422,PROD-0088,2024-12-26,2,481.59,0.1,0.09
ORD-02351,CUST-0429,PROD-0087,2024-07-26,-4,625.51,0.09,0.06
ORD-00889,CUST-0437,PROD-0041,2023-03-03,4,1491.79,0.03,0.09
ORD-00632,CUST-0494,PROD-0093,2023-01-17,5,1320.75,0.05,0.14
ORD-01810,CUST-0376,PROD-0099,2024-11-28,8,565.56,0.08,0.07
ORD-02375,CUST-0009,PROD-0092,2023-06-14,5,706.39,0.15,0.12
ORD-03032,CUST-0421,PROD-0046,2024-06-11,-2,1005.22,0.09,0.13
ORD-02858,CUST-0393,PROD-0029,2023-04-30,5,220.98,0.13,0.07
ORD-01577,CUST-0105,PROD-0019,2023-03-06,7,1404.29,0.26,0.08
ORD-03671,CUST-0297,PROD-0041,2024-10-09,4,1207.27,0.11,0.1
ORD-01506,CUST-0306,PROD-0099,2023-09-27,7,1234.49,0.13,0.06
ORD-00244,CUST-0398,PROD-0093,2023-04-29,6,1512.66,0.16,0.11
ORD-02911,CUST-0417,PROD-0052,2023-04-05,10,153.61,0.04,0.08
ORD-04125,CUST-0485,PROD-0045,2024-06-05,8,1060.93,0.06,0.08
ORD-04175,CUST-0027,PROD-0038,2023-08-08,10,192.4,0.15,0.13
ORD-03264,CUST-0180,PROD-0090,2024-03-26,6,24.57,0.18,0.09
ORD-00595,CUST-0003,PROD-0093,2023-06-06,4,1928.88,0.05,0.13
ORD-00337,CUST-0395,PROD-0051,2023-02-15,2,1874.22,0.14,0.06
ORD-03400,CUST-0370,PROD-0084,2024-11-01,2,1760.16,0.28,0.15
ORD-03132,CUST-0342,PROD-0055,2024-05-24,9,1173.21,0.04,0.08
ORD-03415,CUST-0257,PROD-0044,2023-04-14,3,354.17,0.28,0.1
ORD-01464,CUST-0461,PROD-0031,2024-02-19,6,1608.82,0.08,0.09
ORD-01781,CUST-0340,PROD-0032,2024-11-10,7,712.82,0.26,0.14
ORD-03187,CUST-0258,PROD-0045,2024-10-06,9,1840.32,0.16,0.05
ORD-00387,CUST-0047,PROD-0029,2024-07-28,7,1942.37,0.23,0.11
ORD-02456,CUST-0060,PROD-0068,2023-07-18,2,533.96,0.08,0.08
ORD-03643,CUST-0307,PROD-0092,2023-08-07,6,727.63,0.0,0.14
ORD-04240,CUST-0302,PROD-0028,2024-07-13,9,386.52,0.22,0.06
ORD-04251,CUST-0491,PROD-0013,2023-06-16,8,276.92,0.12,0.06
ORD-04107,CUST-0377,PROD-0043,2023-05-28,6,1193.11,0.24,0.13
ORD-00439,CUST-0213,PROD-0053,2023-11-17,2,1477.56,0.06,0.11
ORD-00280,CUST-0233,PROD-0006,2023-04-10,9,1816.37,0.11,0.1
ORD-04497,CUST-0233,PROD-0021,2023-01-07,3,1675.0,0.06,0.15
ORD-04241,CUST-0371,PROD-0039,2024-12-07,8,65.58,0.18,0.13
ORD-01077,CUST-0295,PROD-0001,2024-08-30,10,52.32,0.01,0.13
ORD-04719,CUST-0051,PROD-0075,2024-04-21,8,1906.18,0.1,0.1
ORD-01231,CUST-0400,PROD-0081,2023-05-24,7,450.41,0.26,0.1
ORD-03763,CUST-0076,PROD-0052,2024-10-02,1,1593.18,0.04,0.13
ORD-03629,CUST-0435,PROD-0076,2024-03-20,5,181.4,0.29,0.09
ORD-02642,CUST-0407,PROD-0062,2023-07-11,3,1945.59,0.1,0.09
ORD-00484,CUST-0176,PROD-0069,2023-10-15,9,1598.22,0.09,0.06
ORD-03675,CUST-0186,PROD-0051,2024-09-24,4,423.91,0.24,0.1
ORD-02700,CUST-0396,PROD-0075,2024-03-03,1,214.88,0.2,0.08
ORD-02891,CUST-0012,PROD-0009,2024-09-28,7,1454.0,0.13,0.08
ORD-01444,CUST-0424,PROD-0091,2024-12-25,10,873.2,0.08,0.15
ORD-03824,CUST-0370,PROD-0032,2023-02-02,3,1063.08,0.22,0.15
ORD-02365,CUST-0452,PROD-0065,2023-05-19,4,362.85,0.17,0.14
ORD-01554,CUST-0376,PROD-0008,2023-09-26,3,138.66,0.02,0.08
ORD-00370,CUST-0328,PROD-0008,2024-03-27,8,1857.52,0.25,0.1
ORD-00016,CUST-0114,PROD-0095,2023-01-11,4,747.7,0.12,0.11
ORD-04421,CUST-0129,PROD-0090,2024-06-12,3,144.75,0.06,0.11
ORD-03926,CUST-0053,PROD-0075,2024-02-02,5,516.61,0.21,0.06
ORD-01153,CUST-0119,PROD-0007,2024-05-21,3,1566.95,0.09,0.06
ORD-04469,CUST-0237,PROD-0090,2023-12-13,3,254.12,0.17,0.05
ORD-01142,CUST-0166,PROD-0076,2023-02-09,9,1553.04,0.16,0.06
ORD-00720,CUST-0267,PROD-0044,2023-11-07,9,575.02,0.03,0.11
ORD-02352,CUST-0246,PROD-0032,2023-09-09,9,1831.98,0.15,0.11
ORD-02737,CUST-0206,PROD-0017,2023-08-06,2,1248.55,0.08,0.14
ORD-00729,CUST-0365,PROD-0059,2023-05-27,7,1649.39,0.04,0.06
ORD-03427,CUST-0092,PROD-0068,2024-03-20,10,76.55,0.16,0.12
ORD-01228,CUST-0260,PROD-0028,2024-04-21,10,829.89,0.07,0.08
ORD-02696,CUST-0311,PROD-0068,2024-04-05,9,883.99,0.0,0.08
ORD-00855,CUST-0132,PROD-0049,2024-11-08,5,1194.41,0.05,0.12
ORD-00580,CUST-0075,PROD-0041,2024-12-17,10,44.91,0.08,0.11
ORD-03773,CUST-0028,PROD-0042,2023-11-30,3,1299.75,0.09,0.06
ORD-04271,CUST-0343,PROD-0039,2024-07-28,2,922.77,0.06,0.14
ORD-01262,CUST-0166,PROD-0010,2024-04-23,10,301.52,0.05,0.14
ORD-04749,CUST-0485,PROD-0074,2024-07-21,5,218.22,0.03,0.1
ORD-03414,CUST-0458,PROD-0085,2023-01-29,10,1922.27,0.07,0.06
ORD-00260,CUST-0435,PROD-0010,2023-09-04,10,135.84,0.22,0.05
ORD-03480,CUST-0419,PROD-0075,2023-08-11,10,1561.11,0.18,0.14
ORD-00087,CUST-0419,PROD-0016,2024-01-24,9,1363.17,0.0,0.12
ORD-00189,CUST-0447,PROD-0040,2024-11-07,6,1312.32,0.07,0.07
ORD-02734,CUST-0153,PROD-0021,2024-11-20,9,875.21,0.1,0.12
ORD-03840,CUST-0116,PROD-0032,2023-08-22,4,127.72,0.04,0.12
ORD-00853,CUST-0086,PROD-0061,2024-04-01,8,169.23,0.29,0.09
ORD-03479,CUST-0175,PROD-0038,2024-03-02,9,194.53,0.1,0.05
ORD-02088,CUST-0375,PROD-0063,2024-09-06,8,578.08,0.16,0.13
ORD-04233,CUST-0231,PROD-0058,2024-01-29,5,247.84,0.23,0.08
ORD-01968,CUST-0088,PROD-0013,2023-02-02,10,1820.19,0.06,0.09
ORD-04231,CUST-0392,PROD-0031,2024-08-14,-4,1449.58,0.07,0.09
ORD-03027,CUST-0201,PROD-0024,2023-12-05,5,50.31,0.25,0.11
ORD-01952,CUST-0122,PROD-0017,2024-02-17,4,1176.8,0.26,0.06
ORD-02512,CUST-0190,PROD-0089,2023-04-26,2,643.5,0.2,0.11
ORD-01750,CUST-0274,PROD-0060,2023-11-16,8,681.68,0.15,0.13
ORD-01429,CUST-0326,PROD-0082,2023-02-24,9,341.84,0.05,0.12
ORD-04709,CUST-0156,PROD-0089,2024-01-21,3,623.99,0.16,0.12
ORD-03725,CUST-0037,PROD-0049,2024-10-03,8,666.43,0.2,0.13
ORD-01591,CUST-0275,PROD-0001,2023-09-30,9,1798.17,0.05,0.07
ORD-00406,CUST-0071,PROD-0075,2024-04-12,10,665.28,0.16,0.07
ORD-00148,CUST-0453,PROD-0053,2024-05-14,1,778.01,0.22,0.15
ORD-04660,CUST-0309,PROD-0025,2023-04-23,3,1047.35,0.2,0.14
ORD-00721,CUST-0427,PROD-0100,2023-11-10,1,1781.74,0.16,0.08
ORD-02488,CUST-0453,PROD-0024,2024-04-26,5,1486.4,0.13,0.13
ORD-01406,CUST-0460,PROD-0042,2023-11-04,8,41.54,0.29,0.12
ORD-00712,CUST-0212,PROD-0053,2023-05-08,9,849.23,0.07,0.13
ORD-01929,CUST-0236,PROD-0076,2023-01-19,6,543.96,0.05,0.1
ORD-04933,CUST-0069,PROD-0034,2024-10-18,6,431.37,0.07,0.11
ORD-01367,CUST-0146,PROD-0083,2024-01-11,8,1265.95,0.1,0.1
ORD-04883,CUST-0232,PROD-0029,2023-10-10,4,1952.24,0.16,0.15
ORD-03849,CUST-0379,PROD-0085,2023-12-25,10,696.5,0.05,0.08
ORD-00791,CUST-0190,PROD-0048,2023-10-07,2,683.38,0.06,0.1
ORD-02816,CUST-0432,PROD-0056,2023-06-10,8,846.29,0.11,0.14
ORD-03786,CUST-0264,PROD-0008,2024-05-29,9,166.89,0.08,0.11
ORD-02402,CUST-0088,PROD-0013,2024-05-09,6,751.01,0.07,0.09
ORD-04023,CUST-0218,PROD-0073,2023-04-16,1,1610.84,0.17,0.07
ORD-02312,CUST-0069,PROD-0043,2024-11-08,3,1250.98,0.07,0.06
ORD-03720,CUST-0381,PROD-0055,2024-08-05,1,909.28,0.17,0.13
ORD-01721,CUST-0099,PROD-0022,2024-03-14,2,1976.49,0.18,0.13
ORD-00435,CUST-0314,PROD-0008,2023-05-12,6,1058.83,0.16,0.12
ORD-02012,CUST-0059,PROD-0091,2024-11-27,5,989.15,0.06,0.09
ORD-03408,CUST-0010,PROD-0047,2024-11-27,7,1562.46,0.17,0.05
ORD-04385,CUST-0443,PROD-0055,2023-11-03,2,1955.76,0.09,0.07
ORD-03319,CUST-0161,PROD-0011,2023-05-02,10,1008.71,0.18,0.09
ORD-02153,CUST-0418,PROD-0057,2023-09-05,3,1084.98,0.1,0.06
ORD-01913,CUST-0480,PROD-0014,2024-03-09,6,39.52,0.1,0.15
ORD-02031,CUST-0400,PROD-0075,2024-10-01,10,1147.41,0.18,0.14
ORD-03237,CUST-0351,PROD-0091,2023-10-27,1,871.01,0.15,0.11
ORD-03568,CUST-0387,PROD-0054,2023-04-29,1,227.52,0.02,0.08
ORD-01454,CUST-0096,PROD-0097,2023-12-09,2,1282.51,0.09,0.1
